AppID,Genres,total_review_num,total_pos_num,total_neg_num
1521770,"Action,Casual,Indie,Simulation,Sports",1,0,1
1184090,"Action,Casual,Indie,Simulation",8,4,4
1994520,"Adventure,Casual,Indie",0,0,0
390910,"Action,Casual,Indie",55,38,17
1387300,"Action,Adventure,Casual,Indie",1,1,0
1795430,Simulation,31,29,2
1982240,RPG,1,1,0
1134040,"Adventure,Casual",2,1,1
1646120,"Simulation,Strategy",8,8,0
958280,"Adventure,Indie,Simulation",12,6,6
967240,"Action,Adventure,RPG",42,35,7
665080,Simulation,9,6,3
585360,"Action,Casual,Indie,Strategy",14,5,9
828480,"Casual,Indie,Sports,Early Access",4,2,2
1278960,"Action,Indie",8,8,0
1597290,"Casual,Indie,RPG,Simulation,Strategy",48,39,9
601570,"Sexual Content,Casual,Indie,Simulation",14,10,4
646180,"Casual,Sports",2,1,1
250500,"Action,Adventure,Indie",1428,1367,61
1687040,"Action,Adventure,Indie",3,1,2
651380,"Action,Casual,Indie",48,48,0
1060460,"Adventure,Simulation",5,4,1
1295250,"Adventure,Casual,Free to Play,Indie,Simulation,Strategy",0,0,0
1814260,"Adventure,Casual,Indie",10,8,2
1880420,"Casual,Indie",0,0,0
1257250,"Action,Indie",14,10,4
1457500,"Action,Adventure,Indie,RPG,Strategy",3,3,0
1536770,"Casual,Indie",46,30,16
626760,"Action,Casual,Indie,Simulation",10,3,7
778080,"Action,Adventure",15,9,6
2021520,Adventure,0,0,0
1419380,"Adventure,Free to Play,Indie",0,0,0
635050,"Action,Racing",8,5,3
1560580,"Casual,Indie",1,1,0
282740,"Action,Casual,Indie,Early Access",6,5,1
1696310,"Adventure,Casual,Indie,Strategy",0,0,0
494350,"Casual,Simulation,Sports",18,7,11
1583730,"Indie,Simulation,Early Access",1,0,1
826460,"Violent,Gore,Adventure,Indie",13,6,7
437570,Indie,447,383,64
1449580,"Adventure,Casual,Indie,RPG",1,1,0
677210,"Action,Adventure,Indie,RPG,Early Access",5,4,1
365450,"Indie,Simulation",5942,5599,343
1015700,"Adventure,Indie,Early Access",0,0,0
1315810,"Indie,Simulation,Strategy,Early Access",1,1,0
1271080,"Casual,Indie,RPG,Simulation",33,17,16
840910,"Action,Adventure,Indie",3,3,0
1821000,"Adventure,Casual,Indie",1,1,0
361970,"Casual,Indie,Simulation,Strategy",13,7,6
1402700,"Action,Indie",0,0,0
853240,"Action,Indie",104,63,41
1855100,"Adventure,Casual,Indie",16,16,0
879850,"Casual,Indie",0,0,0
1874920,Casual,2,2,0
744220,"Action,Adventure,Casual,Racing,RPG,Simulation,Sports,Strategy",15,2,13
1315370,"Action,Adventure,Casual,Indie",1,0,1
745930,"Action,Adventure,Indie,RPG,Early Access",2,0,2
1834170,"Action,Indie",1,1,0
1137160,"RPG,Strategy,Early Access",0,0,0
573340,"Adventure,Casual,Simulation,Strategy",1,1,0
686630,"Casual,Indie",1,1,0
356800,"Indie,RPG",17,8,9
645150,Indie,5,1,4
1811410,"Adventure,Casual,Strategy",1,1,0
448880,"Action,Indie,Early Access",4,2,2
880590,Indie,0,0,0
667590,"Racing,Early Access",0,0,0
356500,"Action,Strategy",1791,1651,140
1052920,"Action,Indie",0,0,0
574050,"Action,RPG",370,250,120
1364750,"Casual,Indie",0,0,0
1045680,"Simulation,Strategy",28,17,11
1212320,"Casual,Indie",1,1,0
878100,"Action,Adventure,Indie,Simulation",1,0,1
871400,"Action,Casual,Indie,Massively Multiplayer,Sports,Strategy",0,0,0
1275890,"Action,Indie,Strategy,Early Access",1153,1114,39
652130,"Adventure,Indie",3,3,0
933970,"Casual,Indie,Simulation,Strategy",17,6,11
363950,"Action,Adventure,Indie,RPG",90,59,31
2027220,"Action,Casual",0,0,0
491950,"Adventure,Indie,Simulation",4281,3911,370
2054680,"Casual,Indie",3,3,0
1518020,"Action,Adventure,Indie,Simulation,Early Access",4,4,0
470140,"Casual,Indie",1,1,0
1727650,"Adventure,Casual,Free to Play,Indie",0,0,0
1098480,"Casual,Simulation,Strategy",2,2,0
942800,"Casual,Indie,Simulation",30,25,5
436390,"Action,Indie",153,138,15
206410,"Casual,Strategy",14,11,3
1787090,Utilities,102,86,16
1002750,"Strategy,Early Access",2,0,2
742900,"Action,Adventure,Indie",26,18,8
1964140,"Action,Indie,Early Access",4,3,1
1455920,"Action,Adventure",0,0,0
1211630,"Casual,Indie",2692,2611,81
1322260,"Casual,Indie",11,8,3
438030,"Action,Casual",105,35,70
266010,"Casual,Indie",3369,3218,151
1896530,"Adventure,Casual",1,1,0
1289480,"Action,Indie,Early Access",0,0,0
384920,"Indie,Massively Multiplayer,Strategy,Early Access",24,7,17
32380,Action,1073,821,252
809340,"Casual,Indie,Racing,Sports",35,29,6
1451840,"Action,Free to Play,Early Access",0,0,0
332790,"Violent,Gore,Action,Indie",141,55,86
1202240,"Action,Massively Multiplayer,Strategy",9,8,1
1147750,"Action,Adventure,Casual,Free to Play,Indie",0,0,0
944960,"Action,Indie",1,1,0
913840,"Action,Adventure,Indie",5,5,0
860500,"Action,Adventure,Indie,Early Access",12,6,6
1056320,"Action,Casual,Indie,Racing,Early Access",0,0,0
1409570,"Indie,Strategy",1,1,0
1562420,"Action,Adventure,Indie,Early Access",1938,1799,139
1176020,"Action,Indie",71,61,10
393770,"Action,Adventure",2,2,0
1506460,"Casual,Indie,Strategy",0,0,0
1944440,"Free to Play,Indie,RPG,Simulation",2,2,0
1370510,"Casual,Free to Play",0,0,0
796600,Action,15,10,5
1661460,"Education,Software Training,Utilities,Game Development",0,0,0
534560,"Casual,Indie",1,1,0
1729700,"Casual,Indie,RPG,Simulation,Strategy",0,0,0
1652520,"Indie,RPG",3,3,0
1443690,Simulation,0,0,0
1973170,"Action,Adventure,Indie",1,1,0
726300,"Action,Casual,Indie",3,3,0
1279540,"Action,Casual,Free to Play,Indie,Simulation,Sports",0,0,0
981590,Utilities,6,4,2
1332760,"Action,Adventure,Indie,RPG,Early Access",44,38,6
760300,RPG,7,7,0
1406720,"Indie,Simulation,Strategy",0,0,0
491090,"Indie,Simulation,Strategy",149,92,57
648410,"RPG,Early Access",507,433,74
326130,Casual,4,1,3
527920,"Casual,Simulation",12,11,1
1341050,Action,181,116,65
1753220,"Casual,Indie,Strategy",22,18,4
1915140,"RPG,Strategy",0,0,0
1849570,Adventure,0,0,0
1830830,"Casual,Indie",1,1,0
1979470,"Action,Indie",0,0,0
304500,"Casual,Indie",26,19,7
1569670,Photo Editing,0,0,0
1080200,"Indie,Simulation,Strategy,Early Access",3,1,2
1131820,"Action,Simulation",0,0,0
565730,"Adventure,Free to Play,Indie,Early Access",0,0,0
708910,"Indie,RPG,Simulation,Early Access",0,0,0
417860,"Adventure,Casual,Free to Play,Indie,Simulation",223,192,31
816570,"Action,Adventure,Indie",1,0,1
723920,"Adventure,Casual",0,0,0
712890,Indie,5,4,1
1426970,"Casual,Early Access",2,2,0
1348680,"Free to Play,Sports",0,0,0
1341170,"Simulation,Strategy",39,36,3
1871350,"Indie,Simulation",3,2,1
2011140,Casual,1,1,0
886630,"Action,Adventure,Casual,Indie,Simulation,Early Access",12,11,1
306930,"Free to Play,Massively Multiplayer,Strategy",0,0,0
1636420,Casual,64,60,4
1827600,Casual,19,19,0
957080,Simulation,10,5,5
686240,"Action,Indie",2,1,1
1047850,"Action,Adventure,Casual,Indie,Simulation,Early Access",5,5,0
366320,"Adventure,Indie",1018,820,198
737640,Racing,0,0,0
1005490,"Adventure,Casual,Indie,Simulation,Early Access",1,0,1
449780,"Casual,Free to Play,Indie,Strategy",0,0,0
880330,"Action,Indie",0,0,0
553420,"Action,Adventure,RPG",3009,2796,213
986310,"Action,Adventure,Indie",78,52,26
1116700,"Adventure,Casual",7,6,1
1006440,"Adventure,Strategy",14,12,2
658060,"Casual,Indie,RPG,Simulation,Strategy",21,14,7
261530,"Action,Adventure,Indie",1410,1046,364
1726850,Simulation,9,8,1
1043040,"Casual,Indie",7,1,6
1510620,"Adventure,Indie",36,34,2
1855070,"Casual,Simulation",5,4,1
8140,"Action,Adventure",1486,1084,402
1399910,"Adventure,Indie,RPG",3,3,0
1107940,"Adventure,Casual,Indie,Racing",0,0,0
1239980,Indie,7,7,0
1566910,"Casual,Indie",3,2,1
1092140,"Action,Adventure,Indie",56,38,18
552800,"Action,Adventure,Casual,Indie",3,3,0
812650,"Indie,Strategy",17,15,2
1862230,Action,0,0,0
1205240,"Adventure,Casual,RPG,Strategy",117,103,14
1519230,"Action,Adventure,Casual,RPG,Early Access",2,2,0
301740,Casual,83,58,25
1216490,"Action,Adventure,Casual,Indie,RPG,Simulation",143,137,6
457860,"Adventure,Simulation",428,356,72
1565130,"Action,Adventure,Indie",0,0,0
1193900,"Adventure,Free to Play,Indie",0,0,0
1569700,Strategy,0,0,0
1166430,Indie,0,0,0
3700,Action,920,656,264
1461680,"Adventure,Casual,Indie,RPG",2,2,0
1947670,Indie,2,2,0
440630,"Action,Indie",588,505,83
204580,"Action,Casual",16,13,3
542660,"Violent,Gore,Action,Adventure,Indie",54,42,12
541410,"Action,Casual,Indie",2,2,0
1526930,"Action,Adventure,Strategy",23,20,3
440020,"Indie,RPG",58,20,38
577290,"Action,Indie,Simulation",22,16,6
1594370,"Action,Indie",2,1,1
1366810,Simulation,21,18,3
553040,"Adventure,Casual,Indie,RPG",8,7,1
631280,"Adventure,Casual",0,0,0
1177850,"Action,Adventure,Casual,Indie,RPG,Simulation,Strategy,Early Access",1,1,0
866720,"Adventure,Casual",3,2,1
1993830,"Casual,Indie",6,5,1
13630,Action,59,49,10
886650,Indie,0,0,0
400450,"Action,Indie,RPG",263,211,52
262190,"Action,Indie",145,102,43
18450,"Casual,Strategy",2,2,0
723610,"Casual,Free to Play,Indie,Sports",0,0,0
510070,"Action,Casual,Indie",11,9,2
1028930,"Free to Play,Indie",0,0,0
1122150,"Adventure,Indie",27,15,12
1578950,"Casual,Indie",26,25,1
654630,"Action,Indie",0,0,0
1828940,"Action,Casual,Indie,Simulation,Strategy,Early Access",0,0,0
872810,"Action,Adventure",19,17,2
485870,"Casual,Indie,Simulation,Strategy",132,110,22
1859680,"Indie,RPG,Simulation,Early Access",0,0,0
1066660,"Adventure,Indie,RPG,Strategy,Early Access",0,0,0
214550,"Casual,Indie,Simulation,Strategy",69,55,14
973640,Adventure,5,0,5
606860,"Adventure,Casual,Indie",184,121,63
1555500,"Adventure,Casual,Indie,Simulation",2,2,0
1011990,Adventure,36,36,0
1536730,"Action,Adventure,Indie,RPG,Early Access",14,14,0
1917370,"Adventure,Indie,Early Access",6,5,1
317330,Strategy,12,4,8
1510740,"Casual,Indie",4,4,0
780290,"Adventure,RPG,Strategy",7188,6242,946
560600,"Action,Indie,Strategy",6,6,0
1383030,"Action,Adventure,Indie,Simulation",9,3,6
1024010,"Casual,Indie,Simulation,Sports",251,208,43
1362190,"Adventure,Indie,Strategy",3,3,0
686640,"Action,Early Access",9,3,6
1518240,"Action,Adventure,Casual,Indie",2,0,2
1600170,Casual,0,0,0
340140,"Action,Casual,Indie,Massively Multiplayer,RPG,Early Access",2,0,2
1526920,"Action,Adventure,Indie",19,19,0
1095550,"Action,Casual,Indie",3,3,0
395100,"Action,Adventure,Indie",4,2,2
373720,"Action,Adventure,Free to Play,Indie,Massively Multiplayer,RPG",0,0,0
33570,"RPG,Simulation,Strategy",328,258,70
1035510,"Action,Adventure,Casual,Strategy",207,180,27
259890,"Action,Casual,Free to Play,Massively Multiplayer,Simulation,Strategy",50,6,44
393540,"Racing,Sports",3,1,2
1191650,"Indie,Early Access",0,0,0
1012070,"Casual,Indie",2,1,1
1926220,Casual,2,1,1
218660,"Action,Adventure,Indie",42,33,9
939830,"Adventure,Indie,Racing,RPG,Simulation,Early Access",6,6,0
1480140,"Audio Production,Utilities",0,0,0
1715380,"Action,Adventure,Free to Play,Indie,Massively Multiplayer,RPG,Early Access",0,0,0
1133450,Simulation,11,7,4
1920660,"Casual,Indie,RPG",2,2,0
849620,"Action,Casual,Simulation,Strategy",12,6,6
1464420,"Action,Adventure,Early Access",1,1,0
1035010,Strategy,22,19,3
420850,"Action,Indie",46,29,17
792930,"Indie,Simulation,Strategy",25,18,7
1860570,"Adventure,Free to Play,Indie",0,0,0
1160480,"Indie,Simulation,Early Access",9,1,8
1040820,"Action,Free to Play,Indie",0,0,0
749580,"Adventure,Casual,Indie",3,0,3
923010,"Adventure,Casual,Strategy",0,0,0
659760,"Indie,Simulation",0,0,0
714910,"Indie,Simulation",0,0,0
1598730,"Adventure,Indie,RPG,Early Access",8,7,1
449090,"Action,Indie",43,30,13
1467230,"Action,Indie",0,0,0
379260,Casual,8,3,5
301520,"Action,Free to Play,Indie,Massively Multiplayer,RPG,Simulation",1004,632,372
1769260,"Simulation,Early Access",0,0,0
1248460,"Adventure,Casual,Indie,RPG",24,24,0
1214710,"Casual,Simulation",0,0,0
984520,"Casual,Indie",4,1,3
1492040,"Action,Adventure,Casual,Indie",1,1,0
286940,"Action,Adventure,Free to Play,Sports,Strategy",73,45,28
1227930,"Action,Adventure,Casual,Indie,RPG,Strategy",0,0,0
1640540,"Adventure,Indie",16,10,6
611160,"Action,Adventure,RPG",800,690,110
1885670,"Action,Adventure,Indie",15,15,0
1061620,"Action,Adventure,Indie",3,2,1
1587630,Indie,1,1,0
791330,"Adventure,Indie,RPG",236,208,28
534440,"Action,Indie",17,15,2
1463570,"Adventure,Indie,RPG,Early Access",0,0,0
1517230,"Adventure,Casual,Indie,RPG,Simulation,Strategy",6,4,2
719930,Racing,15,15,0
433550,"Action,Adventure,Indie",1475,1388,87
1652090,"Action,Adventure,Indie,RPG,Strategy",0,0,0
464880,"Indie,Strategy",500,390,110
998790,"Casual,Indie",14,10,4
1308780,"Action,Casual,Indie",2,1,1
1095080,"Action,Adventure,Casual,Indie",0,0,0
583270,Indie,226,210,16
1234620,"Indie,Racing",105,93,12
1258980,"Action,Adventure,Casual,Indie,Sports,Strategy,Early Access",18,13,5
644660,"Indie,Simulation",0,0,0
1876560,Simulation,15,15,0
236510,"Action,Simulation,Strategy",1876,667,1209
362790,Casual,13,13,0
597920,"Action,Adventure,Indie,Massively Multiplayer,Simulation,Early Access",18,7,11
644370,"Violent,Gore,Action,Indie",27,23,4
1896840,"Casual,Indie",4,4,0
335890,Indie,1,1,0
725550,"Action,Indie,Early Access",2,1,1
32410,Casual,28,18,10
767110,"Sexual Content,Nudity,Casual,Indie,Simulation",10,4,6
1441670,"Action,Adventure,Indie",27,27,0
1835040,"Action,Casual,Free to Play,Indie",0,0,0
1860040,"Casual,Indie,RPG,Strategy",0,0,0
955050,"Action,Adventure,Indie",4826,4336,490
1816890,"Adventure,Indie",22,20,2
673970,"Indie,Simulation,Early Access",10,9,1
1524380,"Action,Adventure,Indie",14,14,0
1634450,"Action,Simulation,Strategy",9,7,2
1237110,"Action,Casual,Indie",0,0,0
1910890,"Indie,RPG",2,2,0
607820,"Indie,RPG",70,63,7
697530,"Indie,Strategy",0,0,0
1043380,Casual,1,0,1
699160,Casual,4,2,2
1418670,"Action,Adventure,Indie,RPG,Simulation,Strategy,Early Access",1,0,1
1199800,"Casual,RPG",1,1,0
817760,"Adventure,Casual,Simulation,Strategy",3,1,2
1814480,"Casual,Simulation,Sports,Strategy",0,0,0
957490,"Casual,Indie,Simulation",0,0,0
1681670,Casual,0,0,0
965010,Adventure,32,28,4
696200,"Action,Adventure,Indie",24,24,0
822450,"Action,Indie",5,5,0
365900,"Adventure,Casual,Indie,RPG",222,190,32
636010,Casual,3,1,2
1328050,"Action,Casual,Indie,Racing",0,0,0
1148360,"Indie,RPG",8,7,1
1796610,"Casual,Indie,Racing",0,0,0
1185410,"Action,Indie",1,1,0
853210,"Casual,Indie,Simulation",12,4,8
1885460,"Action,Casual,Indie,Early Access",0,0,0
491670,Strategy,31,23,8
1015730,"Indie,RPG",77,66,11
1513670,"Casual,Indie",9,9,0
797070,"Adventure,Casual",8,6,2
673210,"Adventure,Indie,Simulation",478,327,151
1261090,"Casual,Indie,Strategy",11,8,3
1045300,"Adventure,Indie,Strategy",2,2,0
1339290,"Action,Adventure,Casual,Indie,Simulation",2,2,0
1548020,"Action,Casual,Indie",0,0,0
1882240,RPG,46,41,5
1289470,"Action,Adventure,Indie,RPG",1,0,1
412830,Adventure,2968,2843,125
1845760,Action,1,1,0
1448120,"Casual,Indie",0,0,0
571870,"Action,Adventure,Indie",19,8,11
1240050,"Adventure,Indie,RPG,Strategy",78,54,24
1607310,"Indie,Simulation,Strategy,Early Access",1,1,0
1409810,"Action,Casual,Indie",0,0,0
961860,"Action,Adventure,Indie",31,20,11
1066810,"Action,Casual,Indie,Simulation",14,12,2
1144910,"Action,Indie",104,101,3
448810,"Action,Adventure,Indie,RPG",12,9,3
977410,"Adventure,Indie,Early Access",3,2,1
1286640,"Adventure,Indie",0,0,0
952290,"Adventure,Casual,Indie",25,22,3
1047140,"Action,Adventure,Indie",4,0,4
996230,"Action,Adventure,Indie,RPG,Simulation,Strategy",1,1,0
645930,"Action,Indie",22,13,9
1449470,"Action,Casual,Indie",0,0,0
463290,"Casual,Indie",104,97,7
651970,"Action,Indie",2,1,1
370240,Sports,1812,902,910
1957560,"Action,Adventure,Casual,Indie,Strategy",1,0,1
464780,"Adventure,Free to Play",19,17,2
659910,"Action,Casual,Indie",1,1,0
1390120,"Casual,Indie,Simulation",16,12,4
1253880,"Indie,RPG,Simulation",25,25,0
1249420,"Free to Play,Indie,Simulation",0,0,0
456150,"Utilities,Early Access",2,0,2
1627710,"Action,Casual,Indie",2,2,0
340350,"Action,Free to Play,Indie",3,2,1
1859130,Casual,0,0,0
627620,"Indie,Simulation,Strategy",81,39,42
582160,"Action,Adventure,RPG",22599,19085,3514
1306580,"Adventure,Casual,Free to Play,Indie,RPG,Simulation",0,0,0
1844720,"Adventure,Casual,Indie,RPG",0,0,0
1383880,"Adventure,Casual,Indie",29,27,2
283270,"Action,RPG,Strategy",77,71,6
778050,"Action,Adventure,Casual,Indie",4,2,2
342240,"Action,Indie",7,4,3
1445980,"Casual,Indie",14,14,0
637860,"Violent,Gore,Indie",4,2,2
780820,"Casual,Free to Play,Indie",0,0,0
42210,Adventure,196,148,48
1234840,"Adventure,Casual,Indie,Strategy",15,9,6
680070,"Adventure,Casual,Indie,Sports,Strategy",5,3,2
2023250,"Indie,RPG,Early Access",0,0,0
449250,"Indie,Simulation",188,177,11
306130,"Action,Adventure,Massively Multiplayer,RPG",55926,46501,9425
592570,"Adventure,Indie",4,2,2
745510,"Adventure,Casual,Indie",36,30,6
1813940,"Casual,Indie",0,0,0
206040,"RPG,Indie",23,19,4
52003,Action,0,0,0
1728170,"Casual,Indie",0,0,0
338820,"Free to Play,Indie,Strategy,Early Access",0,0,0
1450530,Action,0,0,0
1000600,Indie,0,0,0
564810,"Action,Adventure,Indie",30,30,0
1685510,Action,11,9,2
1786770,"Action,Indie",0,0,0
679110,"Action,Adventure",98,65,33
1313120,"Action,Indie",3,3,0
1193210,"Adventure,Indie",3,3,0
777430,"Simulation,Sports",30,16,14
725270,Indie,552,497,55
906310,Indie,2,2,0
469720,"Adventure,Indie,RPG,Strategy",320,272,48
1467340,"Adventure,Indie,RPG,Early Access",0,0,0
1131530,"Adventure,Casual,Indie,Simulation,Strategy",27,24,3
1956740,"Free to Play,RPG",0,0,0
717850,"Casual,Indie,Simulation",100,96,4
817980,"Action,Casual,Indie,Early Access",3,3,0
1284480,"Indie,RPG,Strategy",3,3,0
1122870,"Action,Adventure,Indie,Simulation,Strategy,Early Access",0,0,0
1021820,"Casual,Indie,Simulation",5,3,2
847570,"Action,Adventure,Indie",3,1,2
534550,"Action,Adventure,Indie",985,901,84
986490,"Action,Indie,Early Access",0,0,0
963940,Indie,0,0,0
1526690,"Adventure,Casual,Indie,Simulation",0,0,0
105420,"Action,Indie",103,88,15
397200,"Action,Casual,Indie",15,8,7
1698570,"Action,Casual,Indie",23,21,2
1339140,"Action,Indie",3,2,1
998930,"Action,Casual,Indie",387,310,77
968730,Strategy,10,6,4
1238860,Action,17531,15335,2196
363270,"Action,Indie,Racing",5,2,3
1547890,"Simulation,Strategy",1046,955,91
851730,"Casual,Indie",65,59,6
1112370,"Action,Adventure,Indie",26,23,3
675210,"Violent,Action,Indie",44,19,25
1677140,Indie,24,21,3
1812340,Adventure,10,10,0
1195910,"Adventure,Indie",26,23,3
586130,"Casual,Indie,Racing",19,11,8
756880,"Adventure,Casual,Indie,RPG,Strategy",90,54,36
1880030,"Adventure,Casual,Indie",0,0,0
796440,"Action,Indie",17,7,10
846250,"Action,Indie,RPG",4,2,2
328440,Strategy,57,20,37
229890,"Action,Casual,Indie,Racing",43,33,10
1611070,"Adventure,Strategy",0,0,0
593410,"Casual,Indie,Strategy",17,14,3
1890170,"Action,Adventure,Casual,Indie,RPG,Early Access",0,0,0
1159960,"Casual,Indie,Early Access",0,0,0
1873570,"Adventure,Indie",11,8,3
904340,"Indie,Racing",2,1,1
1764230,"Casual,Indie,Strategy",0,0,0
713050,"Casual,Indie",12,9,3
1710250,"Adventure,Casual",5,4,1
755630,Action,57,35,22
1131460,"Casual,Indie,RPG",0,0,0
1846000,"Action,Adventure,Casual,Indie,RPG,Early Access",0,0,0
1212740,Casual,1,1,0
1861870,"Indie,RPG",15,15,0
304540,"Action,Sports",18,11,7
1007180,"Action,Indie",2,2,0
1046930,"Casual,Free to Play,Strategy",0,0,0
657300,"Indie,Racing",14,14,0
1943710,"Free to Play,Indie,Simulation,Strategy",0,0,0
1230430,"Casual,Simulation",1,1,0
1192060,Action,3,0,3
1896140,"Indie,RPG,Strategy",2,2,0
1004610,"Action,Indie",133,118,15
1800030,Action,1,1,0
461820,"Casual,Free to Play,RPG",2,1,1
810800,"Action,Adventure,Casual,Indie",13,9,4
1519890,"Casual,Indie,Simulation",21,14,7
1693970,"Adventure,Casual,Indie,RPG",0,0,0
1108250,"Action,Indie,Early Access",2,2,0
482460,"Action,Indie,Simulation,Early Access",5,3,2
485040,"Adventure,Simulation",149,129,20
1191120,"Casual,Indie,RPG,Simulation,Strategy",1180,1052,128
1838220,"Action,Adventure,Casual,Free to Play",0,0,0
1191630,Adventure,595,535,60
729460,"Action,Adventure,Casual,Indie",35,24,11
94620,"Adventure,Casual",69,64,5
1309730,Strategy,0,0,0
1020250,"Action,Casual,Indie,Racing",2,1,1
575960,"Casual,Indie",39,21,18
1384380,"Casual,Indie,Simulation",21,19,2
1432670,Casual,6,6,0
1561350,"Action,Indie",5,1,4
985840,Casual,0,0,0
1666850,Indie,0,0,0
1247730,"Adventure,Casual,Indie,Simulation",5,4,1
462130,Indie,5,5,0
709870,"Action,Indie,Simulation",28,16,12
1443640,"Action,Sports",2,1,1
863660,"Adventure,Casual,Indie,Simulation",3,1,2
574170,"Casual,Indie,Strategy",2,2,0
765790,"Adventure,Massively Multiplayer,Strategy,Early Access",3,1,2
1406850,"Action,Adventure,RPG",159,152,7
246900,"Indie,Simulation",7566,7118,448
440880,"Adventure,Indie,RPG",442,416,26
1308660,"Casual,Indie,Strategy",0,0,0
1758390,Casual,1,1,0
1739630,"Casual,Free to Play,RPG,Simulation,Sports,Strategy",0,0,0
715560,"Adventure,Indie",2725,2462,263
421740,"Adventure,Indie",285,226,59
498600,"Adventure,Casual,Free to Play,Indie,Simulation",1,0,1
597860,"Action,Adventure,Indie",17,10,7
875520,Adventure,0,0,0
905660,"Adventure,Indie,RPG,Strategy",14,13,1
1565970,"Casual,Indie",3,2,1
1140750,"Casual,Indie,Strategy",1,0,1
781650,"Indie,Racing,Simulation",2,1,1
1767550,"Action,Indie,Early Access",0,0,0
3960,Strategy,109,54,55
449130,"Education,Software Training,Utilities",0,0,0
1757870,"Action,Free to Play,Indie,Simulation,Sports,Early Access",0,0,0
1012600,Indie,0,0,0
935880,"Casual,Indie",759,700,59
1110910,"Action,RPG",1663,1259,404
1028770,Casual,6,3,3
292500,"Action,Adventure,Indie",535,518,17
1466290,"Adventure,Casual,Indie",0,0,0
709780,"Adventure,Casual,Indie,Simulation",29,11,18
840510,"Action,Casual,Indie,Massively Multiplayer,Racing,Simulation,Early Access",0,0,0
29540,"Massively Multiplayer,RPG",6,5,1
426210,"Action,Indie,RPG,Strategy",14,6,8
926820,"Action,Indie,Simulation",5,5,0
1446720,"Action,Free to Play",0,0,0
1432110,"Casual,Indie",1,0,1
1329530,"Simulation,Early Access",8,3,5
585890,"Adventure,Casual,Indie",296,281,15
1931750,"Action,Adventure,Casual,Free to Play,Indie,RPG,Strategy",0,0,0
1294450,"Adventure,Casual,Racing,Sports",7,6,1
1119980,"Action,Indie",845,806,39
511090,"Indie,Early Access",12,8,4
688660,Strategy,65,31,34
329650,Action,134,107,27
368740,"Action,Indie,Racing",78,48,30
1855710,"Action,Adventure",0,0,0
297620,Action,30,15,15
1552350,Indie,726,660,66
1039560,"Action,Casual,Indie,Strategy",0,0,0
743110,"Action,Adventure,Casual,Indie,Simulation",14,14,0
628180,Simulation,2,2,0
501030,"Adventure,Indie,RPG,Strategy",16,11,5
1670860,"Action,Adventure,Early Access",1,0,1
1674180,"Action,Adventure,Indie,RPG",16,8,8
1216320,"Action,Casual,Indie,Simulation,Strategy,Early Access",2266,2020,246
912420,"Action,Adventure,Casual,Indie,Simulation,Strategy",8,3,5
588430,"Free to Play,RPG,Simulation",0,0,0
853940,"Action,Adventure,Indie,RPG",6,2,4
714060,"Action,Adventure,Indie,Early Access",2,2,0
541210,"Indie,Simulation,Strategy",2698,2345,353
912590,"Adventure,Indie,RPG",3,1,2
837220,"Casual,Indie,Simulation",11,6,5
978660,"Casual,Indie",1,1,0
702150,"Action,Indie",4,3,1
941030,"Adventure,Casual",4,4,0
1702190,"Casual,Free to Play",0,0,0
712390,"Sexual Content,Free to Play,Indie,RPG",0,0,0
715670,Utilities,11,10,1
396850,"Adventure,Casual",51,27,24
822990,"Indie,Simulation,Strategy",217,168,49
685240,"Casual,Indie,Simulation,Early Access",198,183,15
848090,"Action,Indie",0,0,0
1765020,"Action,Indie,Sports",0,0,0
1735300,Utilities,0,0,0
1919500,"Casual,Free to Play,Early Access",0,0,0
536220,Adventure,4499,3317,1182
894020,"Action,Adventure,Indie,RPG",6255,5942,313
1775980,"Action,Casual",0,0,0
1715000,"Indie,Simulation,Strategy",14,12,2
1742610,Strategy,178,170,8
1516120,"Adventure,Indie,RPG",0,0,0
1194720,"Action,Adventure,Indie,RPG,Simulation,Early Access",6,2,4
313020,"Adventure,Indie,RPG",948,772,176
1808270,Adventure,3,2,1
1929830,Racing,0,0,0
1185570,"Casual,Indie,Strategy",0,0,0
656060,"Casual,Indie,Simulation",4,2,2
673280,"Action,Indie,Racing",4,4,0
1049080,"Adventure,Casual,Indie",1,0,1
1621860,"Free to Play,Animation & Modeling,Utilities",0,0,0
1247210,"Action,Adventure,Casual,Sports,Strategy",1,1,0
1714070,"Casual,Indie,Racing",6,5,1
1355820,"Action,Free to Play,Indie,Massively Multiplayer,RPG",0,0,0
1584830,"Casual,Indie,Simulation",83,81,2
628290,"Indie,RPG",117,82,35
845840,Indie,14,14,0
1889100,"Indie,RPG,Simulation,Sports",3,2,1
1502260,"Action,Adventure,Indie",0,0,0
544680,"Adventure,Indie",4,1,3
1081740,"Casual,Free to Play,Indie,Simulation,Strategy",0,0,0
1816080,"Action,Casual,Free to Play,Indie,Sports",0,0,0
576750,"Action,Adventure,Indie",18,14,4
1995300,Utilities,0,0,0
1545710,"Casual,Free to Play,Racing",0,0,0
1874340,"Action,Adventure,Casual,Indie,Simulation",11,8,3
926470,"Adventure,Indie",11,8,3
1241950,"Free to Play,Strategy",0,0,0
516600,Indie,27,25,2
1328890,"Indie,RPG",171,164,7
910470,Indie,11,11,0
